,movieId,title,imdbId,tmdbId,release_year
586,722,"Haunted World of Edward D. Wood Jr., The ",113270,73183,1996
587,724,"Craft, The ",115963,9100,1996
588,725,"Great White Hype, The ",116448,20759,1996
589,726,Last Dance ,116827,46063,1996
590,728,Cold Comfort Farm ,112701,32513,1995
591,731,Heaven's Prisoners ,116508,36915,1996
592,733,"Rock, The ",117500,9802,1996
593,735,Cemetery Man (Dellamorte Dellamore) ,109592,21588,1994
594,736,Twister ,117998,664,1996
595,737,Barb Wire ,115624,11867,1996
596,741,Ghost in the Shell (Kôkaku kidôtai) ,113568,9323,1995
597,742,Thinner ,117894,10280,1996
598,743,Spy Hard ,117723,10535,1996
599,745,Wallace & Gromit: A Close Shave ,112691,532,1995
600,747,"Stupids, The ",117768,16299,1996
601,748,"Arrival, The ",115571,10547,1996
602,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb ,57012,935,1964
603,757,Ashes of Time (Dung che sai duk) ,109688,40751,1994
604,759,Maya Lin: A Strong Clear Vision ,110480,85778,1994
605,760,Stalingrad ,108211,11101,1993
606,761,"Phantom, The ",117331,9826,1996
607,762,Striptease ,117765,9879,1996
608,764,Heavy ,113280,22621,1995
609,765,Jack ,116669,7095,1996
610,766,I Shot Andy Warhol ,116594,26890,1996
611,773,Touki Bouki ,70820,77771,1973
612,775,Spirits of the Dead ,63715,41225,1968
613,778,Trainspotting ,117951,627,1996
614,779,'Til There Was You ,118523,32872,1997
615,780,Independence Day (a.k.a. ID4) ,116629,602,1996
616,781,Stealing Beauty ,117737,14553,1996
617,782,"Fan, The ",116277,9566,1996
618,783,"Hunchback of Notre Dame, The ",116583,10545,1996
619,784,"Cable Guy, The ",115798,9894,1996
620,785,Kingpin ,116778,11543,1996
621,786,Eraser ,116213,9268,1996
622,788,"Nutty Professor, The ",117218,9327,1996
623,790,"Unforgettable Summer, An (Un été inoubliable) ",111546,81949,1994
624,791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The ",113610,706007,1994
625,795,Somebody to Love ,111237,44535,1994
626,798,Daylight ,116040,11228,1996
627,799,"Frighteners, The ",116365,10779,1996
628,800,Lone Star ,116905,26748,1996
629,801,Harriet the Spy ,116493,38223,1996
630,802,Phenomenon ,117333,9294,1996
631,803,Walking and Talking ,118113,49963,1996
632,804,She's the One ,117628,11363,1996
633,805,"Time to Kill, A ",117913,1645,1996
634,806,American Buffalo ,115530,31546,1996
635,808,Alaska ,115493,36344,1996
636,809,Fled ,116320,18550,1996
637,810,Kazaam ,116756,11511,1996
638,813,Larger Than Life ,116823,34170,1996
639,818,"Very Brady Sequel, A ",118073,12606,1996
640,823,"Collector, The (La collectionneuse) ",61495,4837,1967
641,824,Kaspar Hauser ,110246,12632,1993
642,828,"Adventures of Pinocchio, The ",115472,18975,1996
643,829,Joe's Apartment ,116707,11962,1996
644,830,"First Wives Club, The ",116313,2925,1996
645,832,Ransom ,117438,3595,1996
646,833,High School High ,116531,9308,1996
647,835,Foxfire ,116353,18555,1996
648,836,Chain Reaction ,115857,12123,1996
649,837,Matilda ,117008,10830,1996
650,838,Emma ,116191,3573,1996
651,839,"Crow: City of Angels, The ",115986,10546,1996
652,840,House Arrest ,116571,18862,1996
653,841,"Eyes Without a Face (Yeux sans visage, Les) ",53459,31417,1959
654,842,Tales from the Crypt Presents: Bordello of Blood ,117826,9431,1996
655,848,"Spitfire Grill, The ",117718,47907,1996
656,849,Escape from L.A. ,116225,10061,1996
657,851,Basquiat ,115632,549,1996
658,852,Tin Cup ,117918,10478,1996
659,858,"Godfather, The ",68646,238,1972
660,861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) ,104558,11134,1992
661,866,Bound ,115736,9303,1996
662,867,Carpool ,115836,23945,1996
663,869,Kansas City ,116745,22479,1996
664,870,Gone Fishin' ,119214,9054,1997
665,875,Nothing to Lose ,110693,410921,1994
666,876,Supercop 2 (Project S) (Chao ji ji hua) ,106544,38955,1993
667,879,"Relic, The ",120004,11015,1997
668,880,"Island of Dr. Moreau, The ",116654,9306,1996
669,881,First Kid ,116311,12559,1996
670,882,"Trigger Effect, The ",117965,58770,1996
671,885,Bogus ,115725,3587,1996
672,886,Bulletproof ,115783,10723,1996
673,888,Land Before Time III: The Time of the Great Giving ,113596,19004,1995
674,889,1-900  (1994),109001,101230,6
675,891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) ,113253,10987,1995
676,892,Twelfth Night ,117991,44705,1996
677,893,Mother Night ,117093,20318,1996
678,896,Wild Reeds (Les roseaux sauvages) ,111019,26933,1994
679,897,For Whom the Bell Tolls ,35896,27854,1943
680,898,"Philadelphia Story, The ",32904,981,1940
681,899,Singin' in the Rain ,45152,872,1952
682,900,"American in Paris, An ",43278,2769,1951
683,901,Funny Face ,50419,13320,1957
684,902,Breakfast at Tiffany's ,54698,164,1961
685,903,Vertigo ,52357,426,1958
686,904,Rear Window ,47396,567,1954
687,905,It Happened One Night ,25316,3078,1934
688,906,Gaslight ,36855,13528,1944
689,907,"Gay Divorcee, The ",25164,28288,1934
690,908,North by Northwest ,53125,213,1959
691,909,"Apartment, The ",53604,284,1960
692,910,Some Like It Hot ,53291,239,1959
693,911,Charade ,56923,4808,1963
694,912,Casablanca ,34583,289,1942
695,913,"Maltese Falcon, The ",33870,963,1941
696,914,My Fair Lady ,58385,11113,1964
697,915,Sabrina ,47437,6620,1954
698,916,Roman Holiday ,46250,804,1953
699,917,"Little Princess, The ",31580,26531,1939
700,918,Meet Me in St. Louis ,37059,909,1944
701,919,"Wizard of Oz, The ",32138,630,1939
702,920,Gone with the Wind ,31381,770,1939
703,921,My Favorite Year ,84370,31044,1982
704,922,Sunset Blvd. (a.k.a. Sunset Boulevard) ,43014,599,1950
705,923,Citizen Kane ,33467,15,1941
706,924,2001: A Space Odyssey ,62622,62,1968
707,926,All About Eve ,42192,705,1950
708,927,"Women, The ",32143,22490,1939
709,928,Rebecca ,32976,223,1940
710,929,Foreign Correspondent ,32484,25670,1940
711,930,Notorious ,38787,303,1946
712,931,Spellbound ,38109,4174,1945
713,932,"Affair to Remember, An ",50105,8356,1957
714,933,To Catch a Thief ,48728,381,1955
715,934,Father of the Bride ,42451,20758,1950
716,935,"Band Wagon, The ",45537,29376,1953
717,936,Ninotchka ,31725,1859,1939
718,937,Love in the Afternoon ,50658,18299,1957
719,938,Gigi ,51658,17281,1958
720,940,"Adventures of Robin Hood, The ",29843,10907,1938
721,941,"Mark of Zorro, The ",32762,32093,1940
722,942,Laura ,37008,1939,1944
723,943,"Ghost and Mrs. Muir, The ",39420,22292,1947
724,944,Lost Horizon ,29162,3598,1937
725,945,Top Hat ,27125,3080,1935
726,946,To Be or Not to Be ,35446,198,1942
727,947,My Man Godfrey ,28010,13562,1936
728,948,Giant ,49261,1712,1956
729,949,East of Eden ,48028,220,1955
730,950,"Thin Man, The ",25878,3529,1934
731,951,His Girl Friday ,32599,3085,1940
732,952,Around the World in 80 Days ,48960,2897,1956
733,953,It's a Wonderful Life ,38650,1585,1946
734,954,Mr. Smith Goes to Washington ,31679,3083,1939
735,955,Bringing Up Baby ,29947,900,1938
736,956,Penny Serenade ,34012,43795,1941
737,959,Of Human Bondage ,25586,43905,1934
738,961,Little Lord Fauntleroy ,27893,23114,1936
739,963,"Inspector General, The ",41509,40206,1949
740,965,"39 Steps, The ",26029,260,1935
741,968,Night of the Living Dead ,63350,10331,1968
742,969,"African Queen, The ",43265,488,1951
743,970,Beat the Devil ,46414,22733,1953
744,971,Cat on a Hot Tin Roof ,51459,261,1958
745,973,Meet John Doe ,33891,32574,1941
746,976,"Farewell to Arms, A ",22879,22649,1932
747,979,Nothing Personal ,114007,125587,1995
748,981,Dangerous Ground ,118927,52855,1997
749,982,Picnic ,48491,39940,1955
750,984,"Pompatus of Love, The ",117357,85328,1996
751,986,Fly Away Home ,116329,11076,1996
752,987,Bliss ,118742,63945,1997
753,988,Grace of My Heart ,116442,58985,1996
754,990,Maximum Risk ,117011,10861,1996
755,991,Michael Collins ,117039,1770,1996
756,993,Infinity ,116635,2033,1996
757,994,Big Night ,115678,18203,1996
758,996,Last Man Standing ,116830,9333,1996
759,998,Set It Off ,117603,9400,1996
760,999,2 Days in the Valley ,115438,9401,1996
761,1003,Extreme Measures ,116259,11306,1996
762,1004,"Glimmer Man, The ",116421,9625,1996
763,1005,D3: The Mighty Ducks ,116000,10680,1996
764,1006,"Chamber, The ",115862,6346,1996
765,1007,"Apple Dumpling Gang, The ",72653,18660,1975
766,1008,"Davy Crockett, King of the Wild Frontier ",47977,35115,1955
767,1009,Escape to Witch Mountain ,72951,14821,1975
768,1010,"Love Bug, The ",64603,14136,1969
769,1011,Herbie Rides Again ,71607,10869,1974
770,1012,Old Yeller ,50798,22660,1957
771,1013,"Parent Trap, The ",55277,19186,1961
772,1014,Pollyanna ,54195,31102,1960
773,1015,Homeward Bound: The Incredible Journey ,107131,6878,1993
774,1016,"Shaggy Dog, The ",53271,15944,1959
775,1017,Swiss Family Robinson ,54357,18444,1960
776,1018,That Darn Cat! ,59793,20723,1965
777,1019,"20,000 Leagues Under the Sea ",46672,173,1954
778,1020,Cool Runnings ,106611,864,1993
779,1021,Angels in the Outfield ,109127,24795,1994
780,1022,Cinderella ,42332,11224,1950
781,1023,Winnie the Pooh and the Blustery Day ,63819,81310,1968
782,1024,"Three Caballeros, The ",38166,15947,1945
783,1025,"Sword in the Stone, The ",57546,9078,1963
784,1027,Robin Hood: Prince of Thieves ,102798,8367,1991
785,1028,Mary Poppins ,58331,433,1964
786,1029,Dumbo ,33563,11360,1941
787,1030,Pete's Dragon ,76538,11114,1977
788,1031,Bedknobs and Broomsticks ,66817,12335,1971
789,1032,Alice in Wonderland ,43274,12092,1951
790,1033,"Fox and the Hound, The ",82406,10948,1981
791,1034,Freeway ,116361,11229,1996
792,1035,"Sound of Music, The ",59742,15121,1965
793,1036,Die Hard ,95016,562,1988
794,1037,"Lawnmower Man, The ",104692,10163,1992
795,1040,"Secret Agent, The ",117582,47199,1996
796,1041,Secrets & Lies ,117589,11159,1996
797,1042,That Thing You Do! ,117887,9591,1996
798,1043,To Gillian on Her 37th Birthday ,117924,30500,1996
799,1046,Beautiful Thing ,115640,10938,1996
800,1047,"Long Kiss Goodnight, The ",116908,11412,1996
801,1049,"Ghost and the Darkness, The ",116409,10586,1996
802,1050,Looking for Richard ,116913,42314,1996
803,1051,Trees Lounge ,117958,27845,1996
804,1053,Normal Life ,117202,23223,1996
805,1054,Get on the Bus ,116404,49471,1996
806,1055,Shadow Conspiracy ,120107,38153,1997
807,1056,Jude ,116722,25147,1996
808,1057,Everyone Says I Love You ,116242,9716,1996
809,1059,William Shakespeare's Romeo + Juliet ,117509,454,1996
810,1060,Swingers ,117802,10218,1996
811,1061,Sleepers ,117665,819,1996
812,1064,Aladdin and the King of Thieves ,115491,11238,1996
813,1066,Shall We Dance ,29546,31530,1937
814,1068,Crossfire ,39286,28120,1947
815,1073,Willy Wonka & the Chocolate Factory ,67992,252,1971
816,1076,"Innocents, The ",55018,16372,1961
817,1077,Sleeper ,70707,11561,1973
818,1078,Bananas ,66808,11302,1971
819,1079,"Fish Called Wanda, A ",95159,623,1988
820,1080,Monty Python's Life of Brian ,79470,583,1979
821,1081,Victor/Victoria ,84865,12614,1982
822,1082,"Candidate, The ",68334,21711,1972
823,1083,"Great Race, The ",59243,11575,1965
824,1084,Bonnie and Clyde ,61418,475,1967
825,1085,"Old Man and the Sea, The ",52027,11331,1958
826,1086,Dial M for Murder ,46912,521,1954
827,1088,Dirty Dancing ,92890,88,1987
828,1089,Reservoir Dogs ,105236,500,1992
829,1090,Platoon ,91763,792,1986
830,1091,Weekend at Bernie's ,98627,8491,1989
831,1092,Basic Instinct ,103772,402,1992
832,1093,"Doors, The ",101761,10537,1991
833,1094,"Crying Game, The ",104036,11386,1992
834,1095,Glengarry Glen Ross ,104348,9504,1992
835,1096,Sophie's Choice ,84707,15764,1982
836,1097,E.T. the Extra-Terrestrial ,83866,601,1982
837,1099,"Christmas Carol, A ",29992,25842,1938
838,1100,Days of Thunder ,99371,2119,1990
839,1101,Top Gun ,92099,744,1986
840,1103,Rebel Without a Cause ,48545,221,1955
841,1104,"Streetcar Named Desire, A ",44081,702,1951
842,1105,Children of the Corn IV: The Gathering ,115885,25750,1996
843,1107,Loser ,102336,-1,1991
844,1111,Microcosmos (Microcosmos: Le peuple de l'herbe) ,117040,9305,1996
845,1112,Palookaville ,117284,37616,1996
846,1114,"Funeral, The ",116378,21612,1996
847,1116,"Single Girl, A (Fille seule, La) ",113057,102461,1995
848,1117,"Eighth Day, The (Huitième jour, Le) ",116581,36998,1996
849,1119,Drunks ,112907,116844,1995
850,1120,"People vs. Larry Flynt, The ",117318,1630,1996
851,1121,Glory Daze ,116422,26626,1995
852,1123,"Perfect Candidate, A ",117320,124837,1996
853,1124,On Golden Pond ,82846,11816,1981
854,1125,"Return of the Pink Panther, The ",72081,11843,1975
855,1126,Drop Dead Fred ,101775,10379,1991
856,1127,"Abyss, The ",96754,2756,1989
857,1128,"Fog, The ",80749,790,1980
858,1129,Escape from New York ,82340,1103,1981
859,1130,"Howling, The ",82533,11298,1980
860,1131,Jean de Florette ,91288,4480,1986
861,1132,Manon of the Spring (Manon des sources) ,91480,4481,1986
862,1135,Private Benjamin ,81375,10765,1980
863,1136,Monty Python and the Holy Grail ,71853,762,1975
864,1137,Hustler White ,116587,44497,1996
865,1140,Entertaining Angels: The Dorothy Day Story ,116212,99479,1996
866,1144,"Line King: The Al Hirschfeld Story, The ",116886,124829,1996
867,1147,When We Were Kings ,118147,10548,1996
868,1148,Wallace & Gromit: The Wrong Trousers ,108598,531,1993
869,1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) ",84589,4483,1982
870,1151,Lesson Faust ,109781,18919,1994
871,1156,"Children Are Watching Us, The (Bambini ci guardano, I) ",34493,61461,1944
872,1161,"Tin Drum, The (Blechtrommel, Die) ",78875,659,1979
873,1162,"Ruling Class, The ",69198,30892,1972
874,1163,Mina Tannenbaum ,110521,86369,1994
875,1167,Dear God ,116059,38554,1996
876,1170,Best of the Best 3: No Turning Back ,112483,36555,1995
877,1171,Bob Roberts ,103850,10608,1992
878,1172,Cinema Paradiso (Nuovo cinema Paradiso) ,95765,11216,1989
879,1173,"Cook the Thief His Wife & Her Lover, The ",97108,7452,1989
880,1175,Delicatessen ,101700,892,1991
881,1176,"Double Life of Veronique, The (Double Vie de Véronique, La) ",101765,1600,1991
882,1177,Enchanted April ,101811,26561,1992
883,1178,Paths of Glory ,50825,975,1957
884,1179,"Grifters, The ",99703,18129,1990
885,1180,Hear My Song ,102014,54405,1991
886,1183,"English Patient, The ",116209,409,1996
887,1184,Mediterraneo ,102426,38251,1991
888,1185,My Left Foot ,97937,10161,1989
889,1186,"Sex, Lies, and Videotape ",98724,1412,1989
890,1187,Passion Fish ,105107,41768,1992
891,1188,Strictly Ballroom ,105488,10409,1992
892,1189,"Thin Blue Line, The ",96257,14285,1988
893,1190,Tie Me Up! Tie Me Down! (¡Átame!) ,101026,2469,1990
894,1191,Madonna: Truth or Dare ,102370,10174,1991
895,1192,Paris Is Burning ,100332,31225,1990
896,1193,One Flew Over the Cuckoo's Nest ,73486,510,1975
897,1194,Cheech and Chong's Up in Smoke ,78446,11455,1978
898,1196,Star Wars: Episode V - The Empire Strikes Back ,80684,1891,1980
899,1197,"Princess Bride, The ",93779,2493,1987
900,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) ,82971,85,1981
901,1199,Brazil ,88846,68,1985
902,1200,Aliens ,90605,679,1986
903,1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) ",60196,429,1966
904,1202,Withnail & I ,94336,13446,1987
905,1203,12 Angry Men ,50083,389,1957
906,1204,Lawrence of Arabia ,56172,947,1962
907,1206,"Clockwork Orange, A ",66921,185,1971
908,1207,To Kill a Mockingbird ,56592,595,1962
909,1208,Apocalypse Now ,78788,28,1979
910,1209,Once Upon a Time in the West (C'era una volta il West) ,64116,335,1968
911,1210,Star Wars: Episode VI - Return of the Jedi ,86190,1892,1983
912,1211,"Wings of Desire (Himmel über Berlin, Der) ",93191,144,1987
913,1212,"Third Man, The ",41959,1092,1949
914,1213,Goodfellas ,99685,769,1990
915,1214,Alien ,78748,348,1979
916,1215,Army of Darkness ,106308,766,1993
917,1216,"Big Blue, The (Grand bleu, Le) ",95250,175,1988
918,1217,Ran ,89881,11645,1985
919,1218,"Killer, The (Die xue shuang xiong) ",97202,10835,1989
920,1219,Psycho ,54215,539,1960
921,1220,"Blues Brothers, The ",80455,525,1980
922,1221,"Godfather: Part II, The ",71562,240,1974
923,1222,Full Metal Jacket ,93058,600,1987
924,1223,"Grand Day Out with Wallace and Gromit, A ",104361,530,1989
925,1224,Henry V ,97499,10705,1989
926,1225,Amadeus ,86879,279,1984
927,1226,"Quiet Man, The ",45061,3109,1952
928,1227,Once Upon a Time in America ,87843,311,1984
929,1228,Raging Bull ,81398,1578,1980
930,1230,Annie Hall ,75686,703,1977
931,1231,"Right Stuff, The ",86197,9549,1983
932,1232,Stalker ,79944,1398,1979
933,1233,"Boot, Das (Boat, The) ",82096,387,1981
934,1234,"Sting, The ",70735,9277,1973
935,1235,Harold and Maude ,67185,343,1971
936,1236,Trust ,103130,37291,1990
937,1237,"Seventh Seal, The (Sjunde inseglet, Det) ",50976,490,1957
938,1238,Local Hero ,85859,11235,1983
939,1240,"Terminator, The ",88247,218,1984
940,1241,Dead Alive (Braindead) ,103873,763,1992
941,1242,Glory ,97441,9665,1989
942,1243,Rosencrantz and Guildenstern Are Dead ,100519,18971,1990
943,1244,Manhattan ,79522,696,1979
944,1245,Miller's Crossing ,100150,379,1990
945,1246,Dead Poets Society ,97165,207,1989
946,1247,"Graduate, The ",61722,37247,1967
947,1248,Touch of Evil ,52311,1480,1958
948,1249,"Femme Nikita, La (Nikita) ",100263,9322,1990
949,1250,"Bridge on the River Kwai, The ",50212,826,1957
950,1251,8 1/2 (8½) ,56801,422,1963
951,1252,Chinatown ,71315,829,1974
952,1253,"Day the Earth Stood Still, The ",43456,828,1951
953,1254,"Treasure of the Sierra Madre, The ",40897,3090,1948
954,1255,Bad Taste ,92610,9964,1987
955,1256,Duck Soup ,23969,3063,1933
956,1257,Better Off Dead... ,88794,13667,1985
957,1258,"Shining, The ",81505,694,1980
958,1259,Stand by Me ,92005,235,1986
959,1260,M ,22100,832,1931
960,1261,Evil Dead II (Dead by Dawn) ,92991,765,1987
961,1262,"Great Escape, The ",57115,5925,1963
962,1263,"Deer Hunter, The ",77416,11778,1978
963,1264,Diva ,82269,4485,1981
964,1265,Groundhog Day ,107048,137,1993
965,1266,Unforgiven ,105695,33,1992
966,1267,"Manchurian Candidate, The ",56218,982,1962
967,1268,Pump Up the Volume ,100436,8428,1990
968,1269,Arsenic and Old Lace ,36613,212,1944
969,1270,Back to the Future ,88763,105,1985
970,1271,Fried Green Tomatoes ,101921,1633,1991
971,1272,Patton ,66206,11202,1970
972,1273,Down by Law ,90967,1554,1986
973,1274,Akira ,94625,149,1988
974,1275,Highlander ,91203,8009,1986
975,1276,Cool Hand Luke ,61512,903,1967
976,1277,Cyrano de Bergerac ,99334,11673,1990
977,1278,Young Frankenstein ,72431,3034,1974
978,1279,Night on Earth ,102536,339,1991
979,1280,Raise the Red Lantern (Da hong deng long gao gao gua) ,101640,10404,1991
980,1281,"Great Dictator, The ",32553,914,1940
981,1282,Fantasia ,32455,756,1940
982,1283,High Noon ,44706,288,1952
983,1284,"Big Sleep, The ",38355,910,1946
984,1285,Heathers ,97493,2640,1989
985,1286,Somewhere in Time ,81534,16633,1980
986,1287,Ben-Hur ,52618,665,1959
987,1288,This Is Spinal Tap ,88258,11031,1984
988,1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) ,85809,11314,1983
